time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
33.165,0,0.12014,48.058,3.5695,39928,28.092,10.247,11.54,1695.2,520.17,595.45,1385.7,1221.9,14.789,18.614,352.52,1892.6,8425.1,1.1224,38.87,330.6,1889.9,7863.1,9.3014,0.020339,339.17,79.407,27.422,16.453
34.17,0,0.12379,49.514,3.6674,40826,27.826,10.37,11.696,1709.2,520.26,597.09,1393.2,1227.9,14.798,18.725,359.2,1910.8,8449.1,1.1258,39.186,336.93,1907.8,7874.8,9.2841,0.020591,341.15,80.157,27.829,16.697
35.175,0,0.12743,50.971,3.7588,41684,27.595,10.465,11.836,1721.9,520.35,598.7,1400.4,1233.1,14.808,18.834,365.54,1928.3,8471.9,1.1291,39.46,342.93,1925.2,7885.3,9.2698,0.020814,343.01,80.847,28.217,16.93
36.18,0,0.13107,52.428,3.8473,42453,27.359,10.546,11.958,1734.2,520.45,600.19,1407,1238.3,14.819,18.934,371.46,1944.3,8492.5,1.1322,39.737,348.54,1941,7894.8,9.254,0.021038,344.73,81.506,28.574,17.144
37.185,0,0.13471,53.884,3.9373,43224,27.126,10.629,12.071,1746.5,520.55,601.67,1413.6,1243.6,14.829,19.036,377.46,1960.4,8513.2,1.1354,40.013,354.24,1956.8,7904.3,9.2368,0.021262,346.45,82.165,28.934,17.36
38.19,0,0.13835,55.341,4.028,43994,26.899,10.707,12.176,1758.7,520.66,603.17,1420.1,1248.8,14.84,19.138,383.49,1976.4,8533.8,1.1386,40.286,359.95,1972.6,7913.5,9.219,0.021485,348.16,82.825,29.294,17.576
39.195,0,0.14199,56.797,4.1195,44765,26.677,10.78,12.273,1770.8,520.76,604.67,1426.6,1254,14.851,19.241,389.54,1992.4,8554.3,1.1418,40.555,365.69,1988.4,7922.7,9.2006,0.021705,349.86,83.484,29.655,17.793
40.2,0,0.14563,58.254,4.2132,45531,26.45,10.851,12.362,1783.2,520.87,606.17,1433.1,1259.5,14.862,19.344,395.64,2008.4,8574.6,1.1452,40.831,371.47,2004.1,7931.7,9.1814,0.021932,351.56,84.143,30.017,18.01
41.205,0,0.14928,59.71,4.3085,46303,26.225,10.952,12.448,1795.6,520.98,607.68,1439.5,1265.1,14.874,19.448,401.81,2024.4,8595,1.1487,41.107,377.33,2019.9,7940.6,9.1613,0.022159,353.26,84.802,30.381,18.229
42.21,0,0.15292,61.167,4.401,47054,26.021,11.052,12.526,1807.3,521.1,609.19,1445.8,1270.2,14.886,19.551,407.83,2040.2,8614.7,1.152,41.363,383.04,2035.5,7949,9.1429,0.022372,354.9,85.439,30.738,18.443
43.215,0,0.15656,62.623,4.494,47783,25.815,11.149,12.596,1819,521.21,610.65,1451.9,1275.5,14.898,19.653,413.8,2055.6,8633.9,1.1554,41.622,388.7,2050.5,7957.1,9.1231,0.022587,356.51,86.071,31.088,18.653
44.22,0,0.1602,64.08,4.5876,48499,25.615,11.243,12.656,1830.6,521.33,612.14,1458,1280.7,14.911,19.754,419.78,2071,8653.2,1.1588,41.878,394.37,2065.7,7965.2,9.102,0.022801,358.11,86.703,31.438,18.863
45.225,0,0.16384,65.536,4.6814,49211,25.42,11.328,12.714,1842.1,521.45,613.63,1464.1,1285.8,14.924,19.855,425.74,2086.4,8672.2,1.1623,42.129,400.03,2080.9,7973,9.0812,0.023012,359.7,87.335,31.787,19.072
46.23,0,0.16748,66.993,4.7763,49923,25.232,11.385,12.765,1853.5,521.58,615.17,1470.1,1290.9,14.937,19.956,431.76,2101.8,8691.2,1.1658,42.378,405.74,2096,7980.5,9.0594,0.023222,361.29,87.967,32.138,19.283
47.235,0,0.17112,68.449,4.8722,50638,25.054,11.41,12.812,1864.8,521.71,616.79,1476.2,1296,14.95,20.059,437.86,2117.2,8710.4,1.1694,42.621,411.53,2111.1,7987.5,9.0363,0.023428,362.89,88.599,32.494,19.497
48.24,0,0.17476,69.906,4.9694,51374,24.881,11.434,12.85,1876.1,521.84,618.42,1482.2,1300.9,14.964,20.164,444.03,2132.6,8729.4,1.1731,42.862,417.38,2126.1,7994.4,9.0138,0.023633,364.48,89.23,32.855,19.713
49.245,0,0.17841,71.362,5.0631,52122,24.726,11.47,12.884,1886.5,521.97,619.96,1487.9,1305.4,14.978,20.272,450.07,2146.8,8747.5,1.1767,43.08,423.1,2140,8001.1,8.9956,0.023821,365.99,89.798,33.21,19.926
50.25,0,0.18205,72.819,5.1586,52846,24.56,11.515,12.913,1897.1,522.11,621.44,1493.6,1310.2,14.992,20.378,456.09,2160.5,8765.3,1.1804,43.308,428.81,2153.4,8007.8,8.9754,0.024017,367.48,90.362,33.562,20.137
51.255,0,0.18569,74.275,5.2553,53575,24.396,11.558,12.936,1907.6,522.25,622.94,1499.2,1314.9,15.006,20.485,462.17,2174.3,8783.1,1.1841,43.534,434.58,2166.8,8014.4,8.9548,0.024211,368.97,90.926,33.916,20.35
52.26,0,0.18933,75.732,5.3529,54305,24.211,11.597,12.954,1918.2,522.39,624.44,1504.8,1319.6,15.021,20.593,468.29,2188.1,8800.9,1.188,43.758,440.39,2180.3,8020.9,8.9339,0.024405,370.46,91.489,34.272,20.563
53.265,0,0.19297,77.188,5.4517,55035,24.028,11.628,12.966,1928.7,522.53,625.96,1510.4,1324.4,15.036,20.702,474.42,2201.9,8818.4,1.1918,43.985,446.2,2193.8,8027.2,8.9132,0.0246,371.93,92.053,34.627,20.776
54.27,0,0.19661,78.645,5.5517,55768,23.847,11.657,12.977,1939.3,522.68,627.48,1516,1329.2,15.052,20.811,480.6,2215.8,8836,1.1958,44.21,452.07,2207.2,8033.4,8.892,0.024796,373.41,92.617,34.984,20.99
55.275,0,0.20025,80.101,5.6526,56502,23.67,11.685,13.001,1949.8,522.83,629.01,1521.6,1334.1,15.067,20.922,486.83,2229.6,8853.5,1.1998,44.434,457.97,2220.7,8039.6,8.8703,0.02499,374.88,93.177,35.343,21.206
56.28,0,0.20389,81.558,5.7457,57171,23.521,11.701,13.02,1959.3,522.98,630.47,1526.7,1338.3,15.083,21.027,492.64,2242.7,8869.9,1.2035,44.629,463.48,2233.4,8045.1,8.8516,0.025162,376.25,93.693,35.68,21.408
57.285,0,0.20754,83.014,5.8409,57823,23.362,11.723,13.035,1969,523.14,631.89,1531.8,1342.9,15.098,21.13,498.45,2255.3,8885.9,1.2073,44.835,468.99,2245.7,8050.6,8.8312,0.025342,377.6,94.209,36.013,21.608
58.29,0,0.21118,84.471,5.9373,58494,23.206,11.743,13.044,1978.6,523.3,633.33,1536.9,1347.4,15.114,21.236,504.32,2268,8902,1.2112,45.039,474.57,2258,8056,8.8113,0.025521,378.95,94.725,36.35,21.81
59.295,0,0.21482,85.928,6.0443,59247,23.021,11.808,13.047,1989.3,523.46,634.76,1542.3,1352.6,15.131,21.35,510.72,2280.4,8919,1.2157,45.271,480.65,2269.9,8062.3,8.7891,0.025724,380.39,95.241,36.714,22.028
60.3,0,0.21846,87.384,6.1537,60033,22.843,11.875,13.044,1999.9,523.62,636.23,1547.9,1357.7,15.147,21.469,517.33,2293.1,8936.5,1.2203,45.497,486.92,2282.3,8068.8,8.7664,0.025923,381.87,95.757,37.091,22.255
61.305,0,0.2221,88.841,6.264,60819,22.663,11.934,13.035,2010.5,523.79,637.71,1553.4,1362.8,15.164,21.588,523.96,2305.9,8954.2,1.2251,45.721,493.22,2294.6,8075.4,8.743,0.026123,383.34,96.273,37.468,22.481
62.31,0,0.22574,90.297,6.375,61604,22.492,11.993,13.021,2021,523.96,639.19,1559,1367.9,15.181,21.709,530.62,2318.6,8972.1,1.2299,45.942,499.54,2306.9,8082.1,8.7202,0.026319,384.81,96.782,37.846,22.708
63.315,0,0.22938,91.754,6.4801,62337,22.34,12.039,13.004,2030.7,524.13,640.62,1564.2,1372.6,15.199,21.824,536.94,2330.8,8989,1.2344,46.146,505.54,2318.6,8088.2,8.6997,0.026501,386.19,97.265,38.206,22.924
64.32,0,0.23303,93.21,6.5871,63063,22.182,12.088,12.985,2040.6,524.3,642.04,1569.4,1377.5,15.216,21.94,543.3,2342.7,9005.7,1.239,46.354,511.57,2330.1,8094.3,8.6781,0.026688,387.57,97.748,38.566,23.139
65.325,0,0.23667,94.667,6.6953,63792,22.027,12.176,12.96,2050.4,524.48,643.46,1574.5,1382.3,15.234,22.056,549.7,2354.7,9022.4,1.2437,46.562,517.66,2341.6,8100.3,8.6563,0.026874,388.95,98.231,38.927,23.356
66.33,0,0.24031,96.123,6.8044,64510,21.89,12.242,12.935,2065.8,524.66,644.91,1579.4,1391.1,15.253,22.174,555.81,2366.7,9037.9,1.2481,46.796,523.46,2353.2,8105.2,8.6531,0.027073,390.25,98.714,39.272,23.563
67.335,0,0.24395,97.58,6.9435,65325,21.588,12.393,12.916,2073.9,524.84,646.29,1585.5,1394.9,15.271,22.292,563.53,2378.8,9056.8,1.2552,47.089,530.85,2364.7,8113.5,8.5932,0.027346,391.88,99.197,39.674,23.805
68.34,0,0.24759,99.036,7.0238,66014,21.595,12.415,12.88,2079.5,525.03,647.84,1590,1396.5,15.29,22.414,569.16,2391.2,9072.3,1.2582,47.164,536.13,2376.6,8117.6,8.592,0.027419,393.08,99.68,40.026,24.015
69.345,0,0.25,100,7.109,66720,21.522,12.479,12.842,2086.2,525.15,649.14,1594.4,1399.3,15.303,22.517,574.74,2402.1,9087,1.2625,47.271,541.4,2387.2,8122.6,8.5728,0.027527,394.25,100,40.353,24.212
70.35,0,0.25,100,7.0955,66756,21.599,12.395,12.829,2084.4,525.15,649.34,1594.2,1397.8,15.303,22.526,574.4,2403.1,9086.5,1.2617,47.212,541.05,2388.2,8120.9,8.5834,0.027476,394.19,100,40.35,24.21
71.355,0,0.25,100,7.0962,66744,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.218,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
72.36,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
73.365,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
74.37,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
75.375,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
76.38,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
77.385,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
78.39,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
79.395,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
80.4,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
81.405,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
82.41,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
83.415,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
84.42,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
85.425,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
86.43,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
87.435,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
88.44,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
89.445,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
90.45,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
91.455,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
92.46,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
93.465,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
94.47,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
95.475,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
96.48,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
97.485,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
98.49,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
99.495,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
100.5,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
101.5,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
102.51,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
103.52,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
104.52,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
105.52,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
106.53,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
107.53,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
108.54,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
109.55,0,0.25,100,7.0962,66746,21.591,12.402,12.831,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
