time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
28.14,0,0.13792,55.167,4.0224,43808,26.852,10.736,12.161,1758.7,520.64,602.78,1419.1,1249.6,14.839,19.115,382.64,1972.6,8530.2,1.1383,40.317,359.17,1968.8,7912.7,9.2116,0.021503,347.91,82.746,29.229,17.537
29.145,0,0.14284,57.137,4.1465,44853,26.553,10.836,12.293,1775,520.79,604.81,1427.9,1256.5,14.854,19.254,390.84,1994.3,8557.9,1.1428,40.68,366.95,1990.2,7925.1,9.187,0.021801,350.22,83.638,29.719,17.831
30.15,0,0.14777,59.108,4.2739,45892,26.251,10.943,12.413,1791.7,520.94,606.85,1436.7,1264,14.869,19.394,399.12,2015.9,8585.4,1.1474,41.051,374.8,2011.5,7937.2,9.161,0.022106,352.51,84.53,30.208,18.125
31.155,0,0.1527,61.078,4.4007,46924,25.968,11.086,12.522,1807.8,521.09,608.89,1445.3,1271.1,14.885,19.535,407.37,2037.5,8612.5,1.1519,41.404,382.63,2032.7,7948.9,9.1354,0.0224,354.76,85.401,30.697,18.418
32.16,0,0.15762,63.049,4.5264,47910,25.693,11.215,12.617,1823.6,521.25,610.89,1453.5,1278.2,14.902,19.672,415.44,2058.3,8638.6,1.1565,41.752,390.28,2053.2,7959.9,9.1093,0.022689,356.94,86.256,31.171,18.703
33.165,0,0.16255,65.02,4.6534,48877,25.427,11.338,12.697,1839.2,521.41,612.9,1461.8,1285.2,14.919,19.809,423.54,2079.3,8664.6,1.1612,42.095,397.96,2073.8,7970.7,9.0807,0.022976,359.11,87.111,31.645,18.987
34.17,0,0.16748,66.99,4.7814,49842,25.171,11.43,12.769,1854.7,521.58,614.97,1470,1292.1,14.937,19.946,431.66,2100.1,8690.3,1.1659,42.431,405.67,2094.2,7980.9,9.052,0.02326,361.25,87.966,32.119,19.271
35.175,0,0.1724,68.961,4.9115,50809,24.932,11.465,12.831,1870,521.75,617.15,1478.2,1298.8,14.955,20.085,439.92,2121,8716.1,1.1708,42.76,413.51,2114.7,7990.5,9.0212,0.023539,363.41,88.82,32.601,19.561
36.18,0,0.17733,70.931,5.0395,51826,24.72,11.498,12.879,1884.4,521.93,619.32,1486.1,1305.1,14.974,20.231,448.17,2141.2,8741.4,1.1758,43.06,421.33,2134.5,7999.6,8.994,0.023798,365.51,89.632,33.088,19.853
37.185,0,0.18225,72.902,5.1675,52799,24.5,11.553,12.92,1898.6,522.12,621.33,1493.7,1311.4,14.993,20.374,456.25,2159.7,8765.2,1.1807,43.366,428.98,2152.5,8008.5,8.9683,0.02406,367.51,90.394,33.559,20.135
38.19,0,0.18718,74.873,5.2988,53785,24.268,11.611,12.95,1912.9,522.3,623.35,1501.3,1317.8,15.012,20.519,464.49,2178.3,8789.3,1.1858,43.672,436.8,2170.7,8017.4,8.9405,0.024324,369.53,91.157,34.038,20.423
39.195,0,0.19211,76.843,5.4319,54773,24.019,11.656,12.97,1927.2,522.5,625.4,1508.9,1324.3,15.033,20.665,472.76,2197,8813.2,1.191,43.978,444.65,2189,8026,8.9128,0.024588,371.53,91.92,34.518,20.711
40.2,0,0.19703,78.814,5.567,55765,23.776,11.696,12.985,1941.5,522.7,627.46,1516.4,1330.8,15.054,20.813,481.12,2215.8,8836.9,1.1963,44.282,452.58,2207.2,8034.4,8.8844,0.024852,373.52,92.682,35.001,21.001
41.205,0,0.20196,80.784,5.7004,56743,23.552,11.729,13.016,1955.2,522.9,629.52,1523.8,1337,15.075,20.961,489.42,2234.4,8860.4,1.2017,44.568,460.45,2225.3,8042.6,8.8565,0.025102,375.48,93.419,35.482,21.289
42.21,0,0.20689,82.755,5.8273,57627,23.345,11.752,13.039,1968.1,523.11,631.46,1530.7,1343,15.096,21.101,497.22,2251.6,8882.1,1.2067,44.839,467.85,2242.1,8049.9,8.8306,0.02534,377.31,94.117,35.932,21.559
43.215,0,0.21181,84.725,5.9578,58536,23.134,11.78,13.052,1981.2,523.32,633.41,1537.6,1349.1,15.117,21.245,505.18,2268.8,8903.9,1.212,45.116,475.4,2258.7,8057.2,8.8036,0.025583,379.14,94.815,36.388,21.833
44.22,0,0.21674,86.696,6.1032,59556,22.885,11.867,13.055,1995.6,523.54,635.33,1545,1356.1,15.139,21.4,513.85,2285.5,8926.9,1.2181,45.429,483.64,2274.8,8065.7,8.7736,0.025857,381.09,95.513,36.881,22.129
45.225,0,0.22167,88.667,6.2522,60623,22.642,11.951,13.046,2009.9,523.77,637.33,1552.5,1363,15.162,21.562,522.83,2302.8,8950.8,1.2245,45.732,492.17,2291.5,8074.6,8.742,0.026127,383.08,96.212,37.391,22.435
46.23,0,0.22659,90.637,6.4012,61681,22.415,12.029,13.027,2024,524,639.34,1559.9,1369.8,15.185,21.724,531.8,2320,8974.9,1.2309,46.026,500.68,2308.2,8083.6,8.7118,0.026389,385.06,96.895,37.902,22.741
47.235,0,0.23152,92.608,6.544,62668,22.208,12.092,13.004,2037.2,524.23,641.27,1566.9,1376.2,15.209,21.88,540.35,2336.3,8997.5,1.237,46.302,508.8,2323.9,8091.9,8.6838,0.026636,386.93,97.549,38.387,23.032
48.24,0,0.23645,94.578,6.6899,63652,21.998,12.192,12.973,2050.5,524.47,643.19,1573.9,1382.8,15.233,22.037,549,2352.5,9020.1,1.2434,46.583,517,2339.5,8100.1,8.6545,0.026888,388.79,98.202,38.876,23.325
49.245,0,0.24137,96.549,6.8379,64566,21.768,11.965,12.914,2071.7,524.71,645.43,1579.3,1395.4,15.258,22.196,555.76,2368.6,9034.4,1.2474,47.022,523.5,2354.9,8098.8,8.6805,0.027243,390.22,98.856,39.218,23.531
50.25,0,0.2463,98.52,7.0003,65744,21.57,12.47,12.902,2078.1,524.96,647.17,1588.6,1396.4,15.284,22.366,567.34,2386.3,9067.4,1.2573,47.155,534.43,2371.9,8117.4,8.5886,0.027407,392.69,99.509,39.909,23.945
51.255,0,0.25,100,7.1126,66653,21.479,12.51,12.853,2087,525.15,648.97,1594.3,1400.1,15.303,22.508,574.59,2401,9086.2,1.2626,47.306,541.27,2386.1,8123,8.5689,0.027554,394.22,100,40.333,24.2
52.26,0,0.25,100,7.0957,66765,21.601,12.394,12.829,2084.3,525.15,649.35,1594.2,1397.8,15.303,22.527,574.45,2403.2,9086.6,1.2617,47.209,541.09,2388.3,8121,8.5835,0.027475,394.2,100,40.353,24.212
53.265,0,0.25,100,7.0962,66743,21.59,12.402,12.832,2084.5,525.15,649.3,1594.2,1397.9,15.303,22.524,574.38,2402.8,9086.4,1.2617,47.218,541.03,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
54.27,0,0.25,100,7.0963,66746,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.4,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
55.275,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
56.28,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
57.285,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
58.29,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
59.295,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
60.3,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
61.305,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
62.31,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
63.315,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
64.32,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
65.325,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
66.33,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
67.335,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
68.34,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
69.345,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
70.35,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
71.355,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
72.36,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
73.365,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
74.37,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
75.375,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
76.38,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
77.385,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
78.39,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
79.395,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
80.4,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
81.405,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
82.41,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
83.415,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
84.42,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
85.425,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
86.43,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
87.435,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
88.44,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
89.445,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
90.45,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
91.455,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
92.46,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
93.465,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
94.47,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
95.475,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
96.48,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
97.485,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
98.49,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
99.495,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
100.5,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
101.5,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
102.51,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
103.52,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
104.52,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
105.52,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
106.53,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
107.53,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
108.54,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
109.55,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
110.55,0,0.25,100,7.0963,66745,21.591,12.402,12.832,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
