time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
28.14,0,0.096353,38.541,3.0346,35082,29.467,9.5549,10.416,1617.3,519.63,585.38,1343.5,1191.7,14.732,18.004,314.22,1772.1,8276.9,1.1039,37.114,294.35,1770.4,7791,9.4398,0.018954,328.21,74.392,25.016,15.01
29.145,0,0.099795,39.918,3.1143,35825,29.255,9.6932,10.606,1629.6,519.7,586.88,1350.1,1196.5,14.739,18.094,319.99,1791.7,8300.1,1.1066,37.394,299.82,1789.9,7802.8,9.4193,0.019172,329.93,75.208,25.381,15.228
30.15,0,0.10324,41.295,3.1819,36487,29.101,9.7826,10.773,1639.5,519.78,588.31,1356,1199.9,14.747,18.178,325.09,1809.8,8320.7,1.1089,37.603,304.63,1807.8,7812.7,9.4076,0.019338,331.44,75.924,25.709,15.425
31.155,0,0.10668,42.671,3.2538,37106,28.905,9.8429,10.928,1650.3,519.85,589.74,1361.8,1204.1,14.755,18.258,330.24,1826.8,8341,1.1113,37.846,309.5,1824.7,7822.2,9.3869,0.01953,332.95,76.633,26.032,15.619
32.16,0,0.11012,44.048,3.3259,37733,28.724,9.9014,11.08,1660.8,519.93,591.19,1367.6,1208.2,14.763,18.34,335.44,1844,8361.4,1.1138,38.08,314.43,1841.7,7831.7,9.3663,0.019715,334.46,77.342,26.36,15.816
33.165,0,0.11356,45.425,3.3987,38370,28.548,9.9544,11.229,1671.3,520.01,592.66,1373.3,1212.1,14.772,18.423,340.66,1861.1,8381.6,1.1163,38.312,319.37,1858.7,7841,9.3468,0.019899,335.96,78.051,26.688,16.013
34.17,0,0.117,46.801,3.4857,39166,28.307,10.088,11.392,1683.7,520.09,594.1,1379.6,1217.3,14.78,18.521,346.66,1877.3,8403.6,1.1194,38.605,325.05,1874.7,7852,9.3253,0.020129,337.6,78.76,27.058,16.235
35.175,0,0.12045,48.178,3.5766,40021,28.09,10.255,11.555,1696,520.17,595.62,1386.3,1222.1,14.789,18.625,353.11,1894.5,8427.4,1.1227,38.882,331.15,1891.7,7864.2,9.3018,0.02035,339.34,79.469,27.462,16.477
36.18,0,0.12389,49.555,3.6693,40868,27.831,10.367,11.701,1709.3,520.26,597.17,1393.5,1227.8,14.799,18.73,359.41,1911.6,8450,1.1259,39.183,337.12,1908.7,7875.1,9.2854,0.02059,341.21,80.178,27.845,16.707
37.185,0,0.12733,50.932,3.7556,41679,27.614,10.456,11.833,1721.3,520.35,598.7,1400.2,1232.7,14.808,18.833,365.4,1928.2,8471.5,1.129,39.441,342.79,1925.1,7885,9.2719,0.020801,342.97,80.829,28.211,16.927
38.19,0,0.13077,52.308,3.8391,42405,27.39,10.533,11.948,1733,520.44,600.1,1406.5,1237.7,14.818,18.928,370.99,1943.3,8491,1.1319,39.704,348.1,1940,7894,9.257,0.021013,344.6,81.452,28.548,17.129
39.195,0,0.13421,53.685,3.9241,43133,27.169,10.612,12.056,1744.6,520.54,601.5,1412.7,1242.7,14.828,19.024,376.66,1958.5,8510.6,1.1349,39.965,353.47,1954.9,7902.9,9.2407,0.021225,346.23,82.075,28.888,17.333
40.2,0,0.13765,55.062,4.0097,43861,26.953,10.686,12.157,1756.2,520.64,602.91,1418.9,1247.6,14.838,19.12,382.35,1973.6,8530.1,1.1379,40.224,358.87,1969.9,7911.7,9.2239,0.021435,347.84,82.698,29.228,17.537
41.205,0,0.1411,56.438,4.096,44589,26.742,10.756,12.25,1767.6,520.74,604.33,1425,1252.5,14.848,19.217,388.06,1988.8,8549.4,1.141,40.479,364.28,1984.8,7920.4,9.2067,0.021644,349.45,83.321,29.57,17.742
42.21,0,0.14454,57.815,4.1839,45313,26.529,10.824,12.335,1779.2,520.84,605.75,1431.1,1257.7,14.859,19.314,393.81,2003.9,8568.7,1.1442,40.738,369.73,1999.7,7928.9,9.1887,0.021856,351.05,83.945,29.911,17.946
43.215,0,0.14798,59.192,4.2737,46042,26.315,10.907,12.418,1791,520.94,607.17,1437.3,1262.9,14.87,19.413,399.63,2019,8587.9,1.1474,41,375.25,2014.6,7937.4,9.1699,0.022072,352.66,84.568,30.254,18.153
44.22,0,0.15142,60.568,4.3626,46765,26.114,11.008,12.495,1802.4,521.05,608.61,1443.3,1268,14.881,19.511,405.42,2034.1,8606.9,1.1506,41.25,380.74,2029.5,7945.6,9.1514,0.022279,354.24,85.18,30.597,18.358
45.225,0,0.15486,61.945,4.4496,47456,25.921,11.098,12.564,1813.3,521.16,610,1449.1,1272.9,14.893,19.607,411.02,2048.7,8625.1,1.1538,41.493,386.06,2043.8,7953.3,9.1338,0.02248,355.76,85.777,30.927,18.556
46.23,0,0.1583,63.322,4.5381,48141,25.728,11.189,12.627,1824.4,521.27,611.39,1454.9,1277.8,14.904,19.703,416.68,2063.2,8643.3,1.157,41.737,391.43,2058.1,7961,9.1145,0.022684,357.28,86.374,31.259,18.755
47.235,0,0.16175,64.699,4.6265,48815,25.541,11.273,12.681,1835.3,521.38,612.8,1460.6,1282.7,14.916,19.798,422.32,2077.8,8661.5,1.1602,41.976,396.78,2072.4,7968.5,9.0944,0.022884,358.8,86.972,31.589,18.954
48.24,0,0.16519,66.075,4.7155,49487,25.358,11.352,12.732,1846.1,521.5,614.21,1466.3,1287.6,14.928,19.894,427.97,2092.4,8679.4,1.1635,42.213,402.14,2086.7,7975.8,9.0747,0.023084,360.3,87.569,31.919,19.151
49.245,0,0.16863,67.452,4.8056,50161,25.185,11.386,12.779,1856.9,521.62,615.72,1472,1292.4,14.941,19.99,433.7,2106.9,8697.4,1.1669,42.447,407.58,2101,7982.6,9.0526,0.023281,361.8,88.166,32.253,19.352
50.25,0,0.17207,68.829,4.8965,50837,25.018,11.409,12.822,1867.6,521.74,617.25,1477.8,1297.1,14.954,20.087,439.47,2121.5,8715.5,1.1703,42.676,413.05,2115.3,7989.3,9.0314,0.023475,363.31,88.763,32.59,19.554
51.255,0,0.17551,70.205,4.9887,51551,24.855,11.435,12.856,1878.1,521.87,618.78,1483.5,1301.7,14.967,20.189,445.35,2135.9,8733.4,1.1739,42.901,418.63,2129.3,7995.8,9.0108,0.023668,364.81,89.351,32.934,19.761
52.26,0,0.17896,71.582,5.0768,52245,24.709,11.47,12.887,1887.9,521.99,620.21,1488.8,1306,14.98,20.29,450.99,2149.1,8750.3,1.1772,43.107,423.97,2142.2,8002.1,8.9937,0.023845,366.22,89.884,33.266,19.96
53.265,0,0.1824,72.959,5.1673,52930,24.552,11.513,12.914,1897.9,522.12,621.61,1494.1,1310.5,14.993,20.39,456.7,2162.1,8767.2,1.1807,43.323,429.39,2154.9,8008.4,8.9744,0.02403,367.63,90.416,33.599,20.16
54.27,0,0.18584,74.336,5.2587,53619,24.397,11.553,12.935,1907.9,522.25,623.03,1499.5,1314.9,15.007,20.491,462.45,2175.1,8784,1.1843,43.536,434.84,2167.6,8014.6,8.9549,0.024214,369.04,90.949,33.934,20.36
55.275,0,0.18928,75.712,5.351,54309,24.221,11.591,12.952,1917.9,522.39,624.45,1504.8,1319.4,15.021,20.594,468.24,2188.2,8800.8,1.1879,43.748,440.33,2180.4,8020.8,8.9351,0.024397,370.45,91.482,34.271,20.562
56.28,0,0.19272,77.089,5.4443,54999,24.048,11.621,12.963,1927.9,522.52,625.88,1510.1,1323.9,15.035,20.696,474.03,2201.2,8817.4,1.1915,43.962,445.83,2193.1,8026.8,8.9155,0.024582,371.84,92.015,34.606,20.764
57.285,0,0.19616,78.466,5.5387,55692,23.877,11.648,12.972,1937.9,522.66,627.32,1515.3,1328.5,15.05,20.8,479.87,2214.3,8834,1.1953,44.175,451.37,2205.8,8032.6,8.8954,0.024766,373.23,92.548,34.943,20.966
58.29,0,0.19961,79.842,5.6341,56386,23.709,11.674,12.996,1947.8,522.8,628.77,1520.6,1333,15.065,20.904,485.75,2227.4,8850.6,1.1991,44.388,456.95,2218.6,8038.4,8.8751,0.024951,374.63,93.08,35.283,21.17
59.295,0,0.20305,81.219,5.7233,57033,23.565,11.691,13.014,1956.9,522.95,630.17,1525.6,1337.2,15.079,21.004,491.32,2239.9,8866.3,1.2027,44.575,462.23,2230.8,8043.7,8.857,0.025115,375.94,93.573,35.606,21.364
60.3,0,0.20649,82.596,5.8128,57647,23.414,11.712,13.03,1966,523.09,631.51,1530.4,1341.4,15.094,21.102,496.79,2251.9,8881.4,1.2062,44.769,467.42,2242.4,8048.9,8.8378,0.025285,377.22,94.061,35.92,21.552
61.305,0,0.20993,83.973,5.9034,58266,23.266,11.732,13.041,1975.2,523.24,632.86,1535.2,1345.7,15.109,21.2,502.32,2264,8896.7,1.2099,44.963,472.67,2254,8054.1,8.8184,0.025455,378.5,94.549,36.237,21.742
62.31,0,0.21337,85.349,6.0007,58955,23.101,11.776,13.045,1984.9,523.39,634.21,1540.2,1350.4,15.124,21.306,508.16,2275.6,8912.3,1.2139,45.174,478.22,2265.3,8059.7,8.7989,0.025639,379.82,95.036,36.57,21.942
63.315,0,0.21682,86.726,6.104,59694,22.929,11.842,13.044,1995,523.55,635.59,1545.4,1355.3,15.14,21.417,514.39,2287.6,8928.9,1.2183,45.389,484.13,2276.9,8065.9,8.7772,0.025829,381.21,95.524,36.926,22.155
64.32,0,0.22026,88.103,6.2077,60438,22.76,11.901,13.038,2005,523.7,636.99,1550.7,1360.1,15.156,21.53,520.65,2299.7,8945.4,1.2227,45.601,490.07,2288.6,8072,8.7552,0.026017,382.6,96.012,37.282,22.369
65.325,0,0.2237,89.479,6.3127,61180,22.593,11.957,13.027,2015,523.86,638.39,1555.9,1365,15.172,21.643,526.94,2311.7,8962.3,1.2272,45.814,496.04,2300.2,8078.3,8.7335,0.026206,384,96.499,37.639,22.583
66.33,0,0.22714,90.856,6.4149,61906,22.442,12.006,13.012,2024.6,524.02,639.78,1561,1369.5,15.188,21.756,533.11,2323.6,8978.9,1.2316,46.013,501.9,2311.7,8084.5,8.7131,0.026384,385.36,96.968,37.991,22.794
67.335,0,0.23058,92.233,6.515,62590,22.293,12.052,12.996,2033.9,524.19,641.12,1565.9,1374.1,15.205,21.864,539.07,2334.9,8994.6,1.2359,46.209,507.56,2322.6,8090.2,8.6931,0.026559,386.66,97.424,38.329,22.997
68.34,0,0.23402,93.61,6.6164,63278,22.145,12.107,12.976,2043.2,524.35,642.46,1570.8,1378.7,15.221,21.974,545.1,2346.2,9010.4,1.2403,46.406,513.28,2333.5,8096,8.6726,0.026735,387.96,97.881,38.669,23.201
69.345,0,0.23747,94.986,6.7189,63968,22,12.192,12.952,2052.5,524.52,643.81,1575.7,1383.3,15.238,22.084,551.16,2357.6,9026.2,1.2447,46.602,519.04,2344.4,8101.6,8.6519,0.026911,389.27,98.337,39.011,23.407
70.35,0,0.24091,96.363,6.8225,64603,21.826,11.967,12.907,2069.5,524.69,645.43,1579.2,1393.7,15.256,22.195,555.61,2368.8,9034.8,1.2475,46.932,523.33,2355.2,8099.2,8.6769,0.027176,390.2,98.794,39.226,23.535
71.355,0,0.24435,97.74,6.9487,65471,21.646,12.423,12.906,2073.4,524.86,646.58,1586.3,1393.9,15.273,22.315,564.5,2381.4,9060.3,1.2553,47.046,531.72,2367.3,8114.7,8.5972,0.027313,392.1,99.25,39.752,23.851
72.36,0,0.24779,99.116,7.0296,66054,21.588,12.417,12.877,2080,525.04,647.92,1590.3,1396.7,15.291,22.421,569.51,2391.8,9073.1,1.2584,47.174,536.46,2377.3,8117.9,8.5908,0.027429,393.15,99.707,40.045,24.027
73.365,0,0.25,100,7.1081,66731,21.531,12.473,12.84,2086,525.15,649.17,1594.4,1399.1,15.303,22.519,574.75,2402.3,9087.1,1.2624,47.264,541.41,2387.4,8122.5,8.5736,0.027521,394.26,100,40.356,24.213
74.37,0,0.25,100,7.0954,66755,21.598,12.395,12.829,2084.4,525.15,649.33,1594.2,1397.8,15.303,22.525,574.4,2403,9086.4,1.2617,47.212,541.04,2388.2,8120.9,8.5834,0.027477,394.19,100,40.349,24.21
75.375,0,0.25,100,7.0962,66745,21.591,12.402,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5825,0.027481,394.19,100,40.347,24.208
76.38,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
77.385,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
78.39,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
79.395,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
80.4,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
81.405,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
82.41,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
83.415,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
84.42,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
85.425,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
86.43,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
87.435,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
88.44,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
89.445,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
90.45,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
91.455,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
92.46,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
93.465,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
94.47,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
95.475,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
96.48,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
97.485,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
98.49,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
99.495,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
100.5,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
101.5,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
102.51,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
103.52,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
104.52,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
105.52,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
106.53,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
107.53,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
108.54,0,0.25,100,7.0962,66746,21.591,12.401,12.83,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
