time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
16.08,0,0.059981,23.993,2.2356,26954,31.88,8.6749,8.0123,1480.3,519.04,569.21,1267.7,1139,14.668,17.067,253.6,1553.5,8015.6,1.0773,33.95,237.05,1552.9,7651.4,9.5935,0.016559,308.66,65.348,21.094,12.657
17.085,0,0.063731,25.493,2.3068,27711,31.633,8.6871,8.2895,1493.7,519.09,570.89,1275.5,1143.8,14.674,17.153,259.3,1577.4,8041.8,1.0796,34.255,242.43,1576.8,7665.2,9.5806,0.016788,310.64,66.342,21.47,12.882
18.09,0,0.067481,26.993,2.3812,28506,31.381,8.695,8.5542,1507.6,519.14,572.59,1283.2,1149.1,14.679,17.243,265.04,1600.9,8067.8,1.082,34.585,247.86,1600.2,7678.6,9.5755,0.017031,312.62,67.337,21.846,13.108
19.095,0,0.071231,28.493,2.4698,29410,31.054,8.8122,8.8376,1523.9,519.2,574.27,1291.8,1155.6,14.685,17.343,271.7,1624,8096.9,1.0849,34.983,254.16,1623.1,7695,9.558,0.017325,314.84,68.331,22.275,13.365
20.1,0,0.074981,29.993,2.5595,30356,30.776,8.9292,9.1037,1539.5,519.25,576.05,1300.6,1161.5,14.691,17.448,278.6,1648.1,8127.2,1.0879,35.347,260.68,1647.2,7711.8,9.5386,0.017599,317.11,69.326,22.724,13.634
21.105,0,0.078731,31.493,2.6385,31218,30.576,9.0073,9.3382,1552.7,519.31,577.74,1308.4,1166.3,14.698,17.547,284.82,1670.7,8154.5,1.0905,35.635,266.55,1669.7,7726.4,9.528,0.01782,319.12,70.215,23.135,13.881
22.11,0,0.082481,32.993,2.7219,32041,30.319,9.0957,9.5595,1567,519.38,579.33,1316,1172,14.704,17.642,291.05,1692.2,8180.9,1.0933,35.967,272.45,1691,7740.8,9.5106,0.018071,321.1,71.104,23.535,14.121
23.115,0,0.086231,34.493,2.806,32861,30.072,9.1756,9.7845,1581,519.44,580.95,1323.6,1177.6,14.712,17.739,297.29,1713.7,8207.1,1.0961,36.291,278.35,1712.4,7754.7,9.4921,0.018318,323.05,71.993,23.934,14.361
24.12,0,0.089981,35.993,2.8911,33680,29.83,9.2894,10.029,1594.8,519.51,582.57,1331.1,1183.1,14.719,17.836,303.56,1735.2,8233.1,1.0989,36.611,284.28,1733.8,7768.5,9.472,0.018563,324.98,72.882,24.335,14.601
25.125,0,0.093731,37.493,2.9765,34496,29.599,9.4559,10.259,1608.4,519.58,584.19,1338.4,1188.4,14.727,17.933,309.84,1756.6,8258.8,1.1019,36.922,290.22,1755.1,7781.9,9.451,0.018803,326.89,73.771,24.734,14.841
26.13,0,0.097481,38.993,3.0627,35306,29.373,9.6143,10.475,1621.9,519.66,585.82,1345.7,1193.7,14.734,18.031,316.12,1778,8284.3,1.1048,37.228,296.17,1776.3,7795.1,9.4292,0.019041,328.78,74.66,25.133,15.08
27.135,0,0.10123,40.493,3.145,36101,29.169,9.7561,10.676,1634.2,519.73,587.45,1352.7,1198.2,14.743,18.128,322.25,1799.1,8309.1,1.1076,37.495,301.96,1797.3,7807.6,9.4105,0.019252,330.6,75.511,25.524,15.315
28.14,0,0.10498,41.993,3.2198,36781,28.978,9.8235,10.848,1645.4,519.81,588.98,1358.9,1202.5,14.751,18.216,327.68,1817.9,8330.7,1.1101,37.746,307.09,1815.9,7817.6,9.3943,0.019449,332.2,76.283,25.868,15.521
29.145,0,0.10873,43.493,3.2986,37462,28.774,9.8918,11.014,1657,519.9,590.55,1365.2,1206.9,14.76,18.305,333.35,1836.5,8352.9,1.1128,38.005,312.45,1834.4,7828.1,9.3714,0.019654,333.85,77.056,26.224,15.735
30.15,0,0.11248,44.993,3.3776,38145,28.58,9.9524,11.181,1668.5,519.98,592.14,1371.5,1211.3,14.769,18.394,339.04,1855.3,8375.1,1.1155,38.258,317.83,1852.9,7838.3,9.3488,0.019854,335.49,77.828,26.582,15.949
31.155,0,0.11623,46.493,3.4661,38956,28.344,10.055,11.35,1681.1,520.07,593.73,1378.1,1216.4,14.779,18.496,345.18,1873.1,8398,1.1186,38.554,323.66,1870.6,7849.2,9.3289,0.020086,337.2,78.601,26.963,16.178
32.16,0,0.11998,47.993,3.5656,39877,28.095,10.241,11.528,1694.7,520.16,595.35,1385.3,1221.8,14.788,18.608,352.19,1891.6,8423.7,1.1223,38.863,330.29,1888.9,7862.5,9.3016,0.020333,339.08,79.373,27.4,16.44
33.165,0,0.12373,49.493,3.6662,40803,27.823,10.371,11.69,1709.1,520.26,597.04,1393.1,1227.9,14.798,18.722,359.07,1910.3,8448.6,1.1258,39.186,336.81,1907.4,7874.6,9.2836,0.020591,341.11,80.146,27.82,16.692
34.17,0,0.12748,50.993,3.7605,41687,27.585,10.468,11.834,1722.2,520.36,598.71,1400.5,1233.2,14.808,18.834,365.61,1928.4,8472,1.1291,39.469,343,1925.3,7885.4,9.2688,0.020821,343.03,80.857,28.22,16.932
35.175,0,0.13123,52.493,3.8516,42480,27.343,10.552,11.959,1734.9,520.46,600.23,1407.2,1238.7,14.819,18.938,371.71,1944.9,8493.3,1.1323,39.755,348.78,1941.5,7895.2,9.2526,0.021052,344.8,81.536,28.587,17.152
36.18,0,0.13498,53.993,3.9443,43273,27.103,10.638,12.076,1747.5,520.56,601.76,1414,1244.1,14.83,19.043,377.9,1961.4,8514.6,1.1356,40.038,354.65,1957.8,7904.9,9.2348,0.021282,346.57,82.214,28.958,17.375
37.185,0,0.13873,55.493,4.0378,44067,26.869,10.717,12.183,1760.1,520.67,603.3,1420.8,1249.5,14.841,19.148,384.1,1977.9,8535.8,1.1389,40.319,360.53,1974.1,7914.5,9.2164,0.021511,348.34,82.893,29.33,17.598
38.19,0,0.14248,56.993,4.1322,44860,26.642,10.792,12.282,1772.5,520.78,604.85,1427.4,1254.8,14.853,19.254,390.34,1994.4,8556.9,1.1423,40.595,366.44,1990.4,7923.9,9.1975,0.021738,350.09,83.572,29.702,17.821
39.195,0,0.14623,58.493,4.2291,45650,26.407,10.865,12.373,1785.3,520.89,606.4,1434.1,1260.5,14.864,19.36,396.63,2010.9,8577.8,1.1458,40.881,372.42,2006.6,7933.1,9.1775,0.021972,351.83,84.251,30.074,18.045
40.2,0,0.14998,59.993,4.3274,46445,26.177,10.976,12.461,1798,521,607.96,1440.8,1266.2,14.876,19.467,402.99,2027.4,8598.8,1.1494,41.164,378.45,2022.8,7942.3,9.1568,0.022206,353.58,84.93,30.45,18.27
41.205,0,0.15373,61.493,4.4219,47210,25.971,11.076,12.539,1810,521.12,609.5,1447.1,1271.5,14.889,19.573,409.14,2043.5,8618.9,1.1527,41.425,384.28,2038.7,7950.8,9.138,0.022422,355.25,85.581,30.814,18.488
42.21,0,0.15748,62.993,4.518,47961,25.759,11.176,12.61,1822,521.24,611.01,1453.4,1276.9,14.901,19.678,415.3,2059.3,8638.7,1.1563,41.691,390.13,2054.2,7959.2,9.1175,0.022644,356.91,86.232,31.175,18.705
43.215,0,0.16123,64.493,4.6145,48695,25.554,11.27,12.67,1834,521.37,612.54,1459.7,1282.3,14.914,19.782,421.46,2075.2,8658.5,1.1598,41.953,395.97,2069.9,7967.5,9.0956,0.022864,358.56,86.882,31.535,18.921
44.22,0,0.16498,65.993,4.7114,49429,25.355,11.356,12.727,1845.8,521.49,614.08,1465.9,1287.5,14.928,19.886,427.61,2091.1,8678.1,1.1634,42.212,401.8,2085.4,7975.5,9.0741,0.023081,360.2,87.533,31.895,19.137
45.225,0,0.16873,67.493,4.8095,50162,25.165,11.397,12.779,1857.5,521.62,615.71,1472.2,1292.8,14.941,19.991,433.84,2107,8697.7,1.167,42.466,407.72,2101,7982.9,9.0507,0.023296,361.84,88.184,32.259,19.355
46.23,0,0.17248,68.993,4.9086,50899,24.984,11.422,12.825,1869.1,521.76,617.38,1478.4,1297.9,14.955,20.096,440.14,2122.8,8717.4,1.1708,42.715,413.69,2116.6,7990.1,9.0274,0.023508,363.48,88.834,32.626,19.576
47.235,0,0.17623,70.493,5.0079,51682,24.815,11.452,12.861,1880.4,521.89,619.04,1484.6,1302.8,14.969,20.208,446.51,2138.4,8736.8,1.1746,42.952,419.73,2131.7,7997.2,9.006,0.023711,365.1,89.462,33,19.8
48.24,0,0.17998,71.993,5.1044,52428,24.65,11.491,12.894,1891.1,522.03,620.58,1490.3,1307.5,14.984,20.317,452.64,2152.6,8755.1,1.1783,43.182,425.54,2145.6,8004,8.9867,0.023908,366.63,90.042,33.36,20.016
49.245,0,0.18373,73.493,5.2034,53177,24.481,11.537,12.921,1902,522.17,622.11,1496.2,1312.4,14.999,20.427,458.88,2166.7,8773.4,1.1821,43.416,431.46,2159.5,8010.9,8.9655,0.024109,368.16,90.623,33.723,20.234
50.25,0,0.18748,74.993,5.3035,53928,24.3,11.58,12.942,1912.9,522.32,623.66,1502,1317.3,15.014,20.538,465.17,2181,8791.8,1.186,43.648,437.42,2173.3,8017.7,8.9441,0.024309,369.7,91.203,34.089,20.454
51.255,0,0.19123,76.493,5.4046,54680,24.111,11.615,12.958,1923.8,522.46,625.21,1507.7,1322.2,15.029,20.649,471.47,2195.2,8809.9,1.19,43.88,443.4,2187.2,8024.2,8.9229,0.024509,371.22,91.784,34.455,20.673
52.26,0,0.19498,77.993,5.507,55433,23.924,11.647,12.967,1934.6,522.61,626.78,1513.5,1327.1,15.045,20.761,477.81,2209.4,8828,1.194,44.113,449.42,2201.1,8030.7,8.9012,0.024711,372.74,92.364,34.822,20.893
53.265,0,0.19873,79.493,5.6106,56190,23.74,11.675,12.988,1945.5,522.77,628.35,1519.2,1332.1,15.061,20.875,484.2,2223.7,8846.1,1.1981,44.344,455.48,2215,8037,8.8792,0.024911,374.26,92.945,35.191,21.114
54.27,0,0.20248,80.993,5.7097,56914,23.578,11.696,13.01,1955.6,522.92,629.9,1524.7,1336.7,15.077,20.986,490.4,2237.6,8863.6,1.2021,44.553,461.36,2228.5,8043,8.8588,0.025095,375.72,93.493,35.55,21.33
55.275,0,0.20623,82.493,5.8068,57583,23.415,11.717,13.027,1965.6,523.08,631.37,1530,1341.3,15.093,21.092,496.34,2250.7,8880,1.206,44.764,466.99,2241.2,8048.6,8.8384,0.02528,377.11,94.024,35.891,21.535
56.28,0,0.20998,83.993,5.9056,58258,23.253,11.739,13.04,1975.5,523.24,632.84,1535.2,1346,15.109,21.199,502.36,2263.8,8896.6,1.2099,44.975,472.71,2253.9,8054.2,8.8172,0.025465,378.5,94.556,36.237,21.742
57.285,0,0.21373,85.493,6.0116,59008,23.074,11.787,13.044,1986.1,523.41,634.31,1540.7,1351.1,15.126,21.315,508.73,2276.5,8913.7,1.2143,45.205,478.75,2266.1,8060.3,8.7959,0.025665,379.94,95.087,36.599,21.96
58.29,0,0.21748,86.993,6.1243,59814,22.887,11.859,13.042,1997.1,523.58,635.81,1546.4,1356.4,15.143,21.436,515.52,2289.6,8931.7,1.2191,45.439,485.21,2278.8,8067,8.7723,0.025872,381.46,95.618,36.987,22.192
59.295,0,0.22123,88.493,6.2375,60625,22.703,11.921,13.034,2008,523.75,637.34,1552.1,1361.7,15.16,21.559,522.34,2302.7,8949.8,1.224,45.67,491.68,2291.5,8073.7,8.7483,0.026077,382.98,96.15,37.375,22.425
60.3,0,0.22498,89.993,6.3524,61435,22.522,11.982,13.021,2018.9,523.92,638.87,1557.8,1367,15.178,21.683,529.21,2315.8,8968.3,1.2289,45.902,498.21,2304.2,8080.7,8.7246,0.026283,384.5,96.681,37.765,22.659
61.305,0,0.22873,91.493,6.4612,62202,22.365,12.031,13.004,2029,524.1,640.36,1563.2,1371.8,15.196,21.803,535.78,2328.5,8985.8,1.2336,46.111,504.44,2316.4,8087.1,8.7033,0.02647,385.94,97.179,38.14,22.884
62.31,0,0.23248,92.993,6.5711,62948,22.202,12.082,12.985,2039.2,524.28,641.81,1568.6,1376.8,15.214,21.922,542.32,2340.8,9003,1.2383,46.326,510.64,2328.3,8093.4,8.6812,0.026662,387.36,97.676,38.509,23.106
63.315,0,0.23623,94.493,6.6823,63699,22.043,12.166,12.961,2049.3,524.46,643.28,1573.9,1381.8,15.232,22.042,548.91,2353.2,9020.2,1.2431,46.539,516.9,2340.1,8099.6,8.6587,0.026854,388.78,98.174,38.881,23.329
64.32,0,0.23998,95.993,6.7946,64452,21.886,12.257,12.935,2059.4,524.64,644.75,1579.2,1386.8,15.251,22.162,555.54,2365.5,9037.4,1.248,46.752,523.2,2352,8105.7,8.6361,0.027045,390.2,98.671,39.255,23.553
65.325,0,0.24373,97.493,6.9383,65239,21.56,12.339,12.915,2074.1,524.83,646.16,1584.9,1395.5,15.27,22.278,562.81,2377.2,9054.2,1.255,47.111,530.19,2363.2,8112,8.5931,0.027363,391.72,99.169,39.619,23.771
66.33,0,0.24748,98.993,7.0207,65995,21.599,12.414,12.877,2079.2,525.02,647.79,1589.9,1396.4,15.29,22.411,568.99,2390.8,9071.8,1.258,47.158,535.96,2376.3,8117.5,8.5925,0.027414,393.04,99.666,40.016,24.01
67.335,0,0.25,100,7.1093,66716,21.519,12.481,12.839,2086.2,525.15,649.12,1594.4,1399.3,15.303,22.517,574.73,2402,9086.9,1.2625,47.274,541.39,2387.1,8122.6,8.5725,0.027529,394.25,100,40.351,24.211
68.34,0,0.25,100,7.0954,66759,21.599,12.393,12.825,2084.3,525.15,649.34,1594.2,1397.8,15.303,22.526,574.41,2403.1,9086.4,1.2617,47.211,541.05,2388.2,8120.9,8.5835,0.027476,394.19,100,40.35,24.21
69.345,0,0.25,100,7.0961,66746,21.591,12.401,12.827,2084.5,525.15,649.3,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.03,2388,8121,8.5826,0.027481,394.18,100,40.347,24.208
70.35,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.348,24.209
71.355,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
72.36,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
73.365,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
74.37,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
75.375,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
76.38,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
77.385,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
78.39,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
79.395,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
80.4,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
81.405,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
82.41,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
83.415,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
84.42,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
85.425,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
86.43,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
87.435,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
88.44,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
89.445,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
90.45,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
91.455,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
92.46,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
93.465,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
94.47,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
95.475,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
96.48,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
97.485,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
98.49,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
99.495,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
100.5,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
101.5,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
102.51,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
103.52,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
104.52,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
105.52,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
106.53,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
107.53,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
108.54,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
109.55,0,0.25,100,7.0961,66748,21.592,12.4,12.827,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.3,1.2617,47.217,541.04,2388,8121,8.5827,0.02748,394.19,100,40.347,24.208
