time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
24.12,0,0.09275,37.1,2.9549,34275,29.648,9.4185,10.199,1605.1,519.56,583.75,1336.5,1187.2,14.724,17.907,308.21,1750.8,8252.1,1.1011,36.85,288.68,1749.3,7778.5,9.455,0.018747,326.4,73.538,24.629,14.777
25.125,0,0.096615,38.646,3.0436,35111,29.415,9.5843,10.425,1619,519.64,585.42,1344,1192.7,14.733,18.007,314.68,1772.8,8278.4,1.1041,37.166,294.8,1771.2,7792.1,9.4327,0.018992,328.34,74.455,25.04,15.024
26.13,0,0.10048,40.192,3.1318,35943,29.181,9.7387,10.637,1632.5,519.72,587.11,1351.4,1197.8,14.741,18.108,321.14,1794.8,8304.4,1.1072,37.467,300.92,1793,7805.4,9.4104,0.019228,330.26,75.356,25.449,15.269
27.135,0,0.10435,41.738,3.2072,36661,29.007,9.8178,10.819,1643.6,519.8,588.7,1357.8,1201.8,14.75,18.201,326.74,1814.6,8326.9,1.1097,37.707,306.2,1812.6,7816,9.3969,0.019418,331.92,76.152,25.808,15.485
28.14,0,0.10821,43.285,3.2884,37361,28.792,9.8882,10.991,1655.6,519.88,590.32,1364.3,1206.5,14.759,18.292,332.57,1833.8,8349.8,1.1125,37.977,311.72,1831.6,7826.7,9.3733,0.019631,333.62,76.949,26.174,15.704
29.145,0,0.11208,44.831,3.3698,38065,28.592,9.9516,11.163,1667.4,519.97,591.95,1370.8,1211,14.768,18.383,338.43,1853.1,8372.6,1.1153,38.238,317.26,1850.8,7837.3,9.35,0.019838,335.31,77.745,26.542,15.925
30.15,0,0.11594,46.377,3.459,38880,28.359,10.044,11.336,1680.2,520.06,593.59,1377.5,1216.1,14.778,18.487,344.65,1871.6,8395.9,1.1184,38.534,323.15,1869.1,7848.2,9.3301,0.02007,337.05,78.541,26.929,16.157
31.155,0,0.11981,47.923,3.5614,39823,28.097,10.236,11.519,1694.3,520.16,595.26,1385,1221.7,14.788,18.602,351.84,1890.5,8422.4,1.1221,38.856,329.97,1887.8,7861.9,9.3017,0.020327,338.99,79.338,27.376,16.426
32.16,0,0.12367,49.469,3.6651,40778,27.82,10.373,11.687,1709,520.26,597,1393,1227.9,14.798,18.72,358.95,1909.8,8448.1,1.1257,39.188,336.7,1906.9,7874.4,9.2828,0.020591,341.07,80.134,27.811,16.687
33.165,0,0.12754,51.015,3.7624,41690,27.574,10.473,11.836,1722.5,520.36,598.71,1400.6,1233.5,14.809,18.835,365.69,1928.5,8472.2,1.1292,39.479,343.08,1925.3,7885.6,9.2676,0.020829,343.05,80.867,28.224,16.934
34.17,0,0.1314,52.562,3.8563,42507,27.325,10.559,11.965,1735.6,520.46,600.28,1407.5,1239.1,14.82,18.942,371.99,1945.5,8494.2,1.1325,39.774,349.04,1942.1,7895.7,9.2509,0.021066,344.88,81.567,28.602,17.161
35.175,0,0.13527,54.108,3.952,43326,27.078,10.647,12.085,1748.6,520.57,601.86,1414.5,1244.7,14.831,19.05,378.36,1962.5,8516.2,1.1359,40.066,355.09,1958.9,7905.7,9.2325,0.021304,346.71,82.267,28.985,17.391
36.18,0,0.13913,55.654,4.0484,44144,26.838,10.729,12.195,1761.6,520.68,603.45,1421.5,1250.2,14.842,19.158,384.76,1979.5,8538,1.1393,40.354,361.16,1975.7,7915.5,9.2136,0.02154,348.52,82.966,29.368,17.621
37.185,0,0.143,57.2,4.1459,44961,26.604,10.805,12.295,1774.4,520.79,605.05,1428.3,1255.7,14.854,19.268,391.19,1996.5,8559.7,1.1428,40.64,367.26,1992.5,7925.2,9.194,0.021774,350.32,83.666,29.751,17.851
38.19,0,0.14687,58.746,4.2461,45776,26.362,10.883,12.389,1787.6,520.91,606.64,1435.2,1261.6,14.866,19.377,397.69,2013.5,8581.3,1.1464,40.935,373.43,2009.1,7934.7,9.1732,0.022016,352.12,84.366,30.136,18.081
39.195,0,0.15073,60.292,4.347,46595,26.129,11.001,12.478,1800.6,521.03,608.25,1442.1,1267.4,14.879,19.488,404.24,2030.5,8602.8,1.1501,41.222,379.64,2025.9,7944.1,9.1521,0.022253,353.92,85.06,30.522,18.313
40.2,0,0.1546,61.838,4.4444,47376,25.916,11.102,12.557,1812.9,521.15,609.83,1448.6,1272.8,14.892,19.596,410.55,2047,8623.4,1.1536,41.491,385.62,2042.1,7952.8,9.1326,0.022477,355.63,85.731,30.895,18.537
41.205,0,0.15846,63.385,4.5437,48145,25.699,11.205,12.628,1825.3,521.27,611.39,1455.1,1278.4,14.905,19.704,416.9,2063.3,8643.8,1.1572,41.766,391.65,2058.2,7961.4,9.1111,0.022706,357.34,86.402,31.268,18.761
42.21,0,0.16233,64.931,4.6432,48902,25.49,11.299,12.688,1837.5,521.4,612.97,1461.5,1283.9,14.918,19.811,423.24,2079.7,8664.2,1.1608,42.034,397.67,2074.3,7969.9,9.0886,0.022931,359.04,87.072,31.639,18.983
43.215,0,0.16619,66.477,4.7434,49658,25.286,11.383,12.745,1849.7,521.54,614.57,1467.9,1289.3,14.932,19.919,429.6,2096.1,8684.3,1.1645,42.3,403.69,2090.3,7978,9.0663,0.023154,360.72,87.743,32.009,19.206
44.22,0,0.17006,68.023,4.8449,50416,25.095,11.41,12.797,1861.7,521.67,616.28,1474.4,1294.7,14.946,20.027,436.06,2112.4,8704.6,1.1683,42.559,409.82,2106.4,7985.5,9.0419,0.023374,362.41,88.414,32.387,19.432
45.225,0,0.17392,69.569,4.9475,51176,24.91,11.436,12.841,1873.7,521.81,618,1480.8,1300,14.961,20.136,442.56,2128.8,8724.8,1.1723,42.816,415.99,2122.4,7992.9,9.0171,0.023593,364.11,89.084,32.766,19.66
46.23,0,0.17779,71.115,5.0478,51987,24.745,11.469,12.876,1884.9,521.95,619.67,1486.9,1304.8,14.975,20.253,449.03,2144.2,8744.3,1.1761,43.049,422.12,2137.4,8000,8.9978,0.023794,365.73,89.703,33.148,19.889
47.235,0,0.18165,72.662,5.1487,52753,24.569,11.515,12.908,1896.1,522.09,621.24,1492.9,1309.8,14.99,20.365,455.4,2158.7,8763.2,1.18,43.291,428.16,2151.6,8007.1,8.9767,0.024001,367.31,90.301,33.519,20.112
48.24,0,0.18552,74.208,5.2513,53526,24.397,11.561,12.933,1907.3,522.24,622.83,1498.9,1314.8,15.006,20.479,461.85,2173.4,8782.1,1.184,43.531,434.28,2165.9,8014.2,8.9549,0.024207,368.89,90.9,33.895,20.337
49.245,0,0.18938,75.754,5.355,54301,24.199,11.602,12.952,1918.5,522.39,624.43,1504.9,1319.8,15.021,20.593,468.35,2188,8800.9,1.188,43.77,440.44,2180.2,8021.1,8.9328,0.024413,370.47,91.498,34.273,20.564
50.25,0,0.19325,77.3,5.4599,55077,24.005,11.636,12.965,1929.7,522.54,626.04,1510.8,1324.9,15.038,20.708,474.86,2202.7,8819.6,1.1921,44.01,446.62,2194.5,8027.7,8.9108,0.024621,372.03,92.096,34.65,20.79
51.255,0,0.19712,78.846,5.5661,55855,23.814,11.666,12.978,1940.9,522.7,627.66,1516.7,1330,15.054,20.825,481.42,2217.4,8838.2,1.1963,44.249,452.85,2208.8,8034.3,8.8882,0.024828,373.6,92.695,35.029,21.018
52.26,0,0.20098,80.392,5.6721,56630,23.632,11.694,13.003,1951.9,522.86,629.28,1522.6,1335.1,15.07,20.942,488,2232.1,8856.7,1.2006,44.479,459.08,2223.1,8040.8,8.8657,0.025029,375.15,93.28,35.409,21.245
53.265,0,0.20485,81.938,5.7709,57328,23.472,11.711,13.022,1961.9,523.02,630.81,1528,1339.7,15.087,21.052,494.11,2245.7,8873.9,1.2045,44.689,464.88,2236.4,8046.5,8.8457,0.025214,376.59,93.828,35.763,21.458
54.27,0,0.20871,83.485,5.8724,58021,23.303,11.735,13.038,1972.2,523.19,632.32,1533.4,1344.5,15.104,21.162,500.3,2259.2,8890.9,1.2086,44.908,470.75,2249.4,8052.4,8.824,0.025405,378.03,94.376,36.117,21.67
55.275,0,0.21258,85.031,5.9775,58761,23.131,11.767,13.044,1982.7,523.36,633.84,1538.9,1349.5,15.121,21.277,506.66,2272.4,8908.1,1.2129,45.133,476.79,2262.2,8058.2,8.8029,0.025602,379.48,94.924,36.481,21.889
56.28,0,0.21644,86.577,6.0932,59580,22.934,11.842,13.045,1994.1,523.53,635.38,1544.8,1355,15.138,21.401,513.6,2285.8,8926.6,1.2178,45.379,483.39,2275.1,8065.2,8.7784,0.025818,381.03,95.471,36.877,22.126
57.285,0,0.22031,88.123,6.2097,60417,22.744,11.909,13.038,2005.4,523.7,636.95,1550.7,1360.4,15.156,21.528,520.64,2299.3,8945.2,1.2228,45.616,490.06,2288.3,8072,8.7537,0.026028,382.6,96.019,37.277,22.366
58.29,0,0.22417,89.669,6.3277,61250,22.557,11.972,13.026,2016.6,523.88,638.52,1556.5,1365.9,15.174,21.655,527.7,2312.9,8964.2,1.2278,45.856,496.77,2301.3,8079.2,8.7294,0.026241,384.16,96.567,37.678,22.607
59.295,0,0.22804,91.215,6.4413,62055,22.391,12.025,13.009,2027.2,524.06,640.07,1562.2,1371,15.192,21.78,534.56,2326.1,8982.6,1.2327,46.075,503.28,2314.1,8086,8.707,0.026437,385.67,97.087,38.069,22.842
60.3,0,0.2319,92.762,6.5542,62824,22.224,12.077,12.99,2037.6,524.25,641.57,1567.7,1376.1,15.211,21.902,541.28,2338.8,9000.3,1.2376,46.296,509.66,2326.3,8092.4,8.6843,0.026635,387.13,97.6,38.449,23.07
61.305,0,0.23577,94.308,6.6686,63597,22.059,12.157,12.966,2048.1,524.44,643.08,1573.2,1381.2,15.23,22.026,548.06,2351.5,9018,1.2425,46.516,516.1,2338.5,8098.9,8.6612,0.026832,388.6,98.112,38.833,23.3
62.31,0,0.23963,95.854,6.7843,64373,21.897,12.251,12.939,2058.6,524.63,644.59,1578.7,1386.4,15.249,22.15,554.9,2364.3,9035.7,1.2476,46.735,522.59,2350.8,8105.2,8.6379,0.02703,390.06,98.625,39.218,23.531
63.315,0,0.2435,97.4,6.9314,65146,21.529,12.244,12.915,2074.4,524.82,646.05,1584.2,1396.1,15.269,22.265,561.9,2375.6,9050.8,1.2547,47.139,529.35,2361.7,8109.6,8.5948,0.027385,391.52,99.138,39.549,23.729
64.32,0,0.24737,98.946,7.0178,65974,21.602,12.415,12.879,2079,525.02,647.75,1589.7,1396.2,15.289,22.407,568.81,2390.5,9071.4,1.2579,47.153,535.79,2376,8117.4,8.5929,0.027409,393,99.651,40.006,24.004
65.325,0,0.25,100,7.1097,66710,21.514,12.485,12.841,2086.3,525.15,649.11,1594.4,1399.4,15.303,22.516,574.72,2401.9,9086.8,1.2625,47.277,541.38,2387,8122.7,8.5721,0.027532,394.25,100,40.349,24.21
66.33,0,0.25,100,7.0954,66759,21.6,12.393,12.826,2084.3,525.15,649.34,1594.2,1397.8,15.303,22.526,574.41,2403.1,9086.5,1.2617,47.211,541.05,2388.2,8120.9,8.5835,0.027476,394.19,100,40.35,24.21
67.335,0,0.25,100,7.0961,66746,21.591,12.401,12.828,2084.5,525.15,649.3,1594.2,1397.9,15.303,22.524,574.38,2402.9,9086.3,1.2617,47.217,541.03,2388,8121,8.5826,0.027481,394.18,100,40.347,24.208
68.34,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.348,24.209
69.345,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
70.35,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
71.355,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
72.36,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
73.365,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
74.37,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
75.375,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
76.38,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
77.385,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
78.39,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
79.395,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
80.4,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
81.405,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
82.41,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
83.415,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
84.42,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
85.425,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
86.43,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
87.435,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
88.44,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
89.445,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
90.45,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
91.455,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
92.46,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
93.465,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
94.47,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
95.475,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
96.48,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
97.485,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
98.49,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
99.495,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
100.5,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
101.5,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
102.51,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
103.52,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
104.52,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
105.52,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
106.53,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
107.53,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
108.54,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
109.55,0,0.25,100,7.0961,66747,21.592,12.401,12.828,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
