time,alt,MN,TRA,Wf,Fn,SmHPC,SmLPC,SmFan,T48,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,phi,Ps30,NfR,NcR,BPR,farB,htBleed,PCNfRdmd,W31,W32
15.075,0,0.094188,37.675,3.0046,34420,29.341,9.5914,10.26,1614.5,519.59,583.94,1339.3,1192.9,14.727,17.925,310.76,1754.5,8260.3,1.1027,37.151,291.16,1753,7785,9.413,0.018963,327.12,73.879,24.757,14.854
16.08,0,0.10047,40.188,3.1485,35782,28.97,9.8495,10.617,1636.6,519.72,586.69,1351.4,1201.3,14.741,18.09,321.29,1790.5,8302.9,1.1077,37.642,301.12,1788.7,7806.8,9.3784,0.019349,330.26,75.353,25.426,15.255
17.085,0,0.10675,42.7,3.2711,36958,28.703,9.9671,10.913,1654.4,519.85,589.32,1361.8,1207.6,14.755,18.241,330.44,1822.8,8339.8,1.1118,38.017,309.76,1820.7,7823.9,9.3574,0.019648,332.95,76.648,26.013,15.608
18.09,0,0.11303,45.213,3.4049,38097,28.365,10.078,11.192,1673.8,520,591.95,1372.4,1215.1,14.77,18.39,339.99,1854,8376.9,1.1164,38.45,318.79,1851.6,7841.2,9.3186,0.019992,335.7,77.942,26.611,15.967
19.095,0,0.11931,47.725,3.5565,39488,27.972,10.264,11.474,1695.2,520.15,594.62,1383.5,1223.8,14.786,18.563,350.48,1883.9,8415.7,1.1218,38.948,328.73,1881.2,7859.9,9.2849,0.020385,338.59,79.236,27.261,16.356
20.1,0,0.12559,50.237,3.7265,41028,27.514,10.504,11.748,1719.2,520.31,597.4,1396.4,1233.9,14.803,18.754,362.09,1914.9,8457.5,1.1278,39.487,339.73,1911.9,7880.5,9.2513,0.020818,341.97,80.515,27.969,16.782
21.105,0,0.13187,52.75,3.8772,42423,27.155,10.64,11.971,1739.7,520.47,600.08,1408,1242.3,14.821,18.934,372.49,1943.8,8494.5,1.1331,39.929,349.57,1940.5,7897.3,9.2303,0.021179,345,81.652,28.605,17.163
22.11,0,0.13816,55.263,4.0338,43757,26.76,10.78,12.162,1760.9,520.65,602.65,1419.3,1251.3,14.839,19.11,382.88,1971.5,8530.2,1.1387,40.402,359.43,1967.8,7913.5,9.2006,0.021564,347.97,82.789,29.228,17.537
23.115,0,0.14444,57.775,4.1926,45093,26.384,10.906,12.328,1781.7,520.83,605.25,1430.6,1260.2,14.859,19.288,393.37,1999.3,8565.6,1.1444,40.862,369.38,1995.2,7929.3,9.1693,0.021943,350.91,83.926,29.854,17.912
24.12,0,0.15072,60.287,4.356,46421,26.004,11.072,12.478,1802.9,521.03,607.86,1441.7,1269.6,14.879,19.467,403.97,2026.9,8600.6,1.1503,41.33,379.43,2022.3,7944.6,9.1359,0.02233,353.82,85.058,30.481,18.288
25.125,0,0.157,62.8,4.5154,47700,25.664,11.238,12.605,1822.8,521.23,610.43,1452.3,1278.4,14.9,19.645,414.29,2053.8,8634.2,1.1561,41.764,389.21,2048.8,7958.8,9.1045,0.022693,356.61,86.148,31.09,18.654
26.13,0,0.16328,65.312,4.6777,48934,25.323,11.396,12.709,1842.8,521.44,612.99,1462.8,1287.4,14.922,19.819,424.63,2080.5,8667.4,1.162,42.202,399.02,2075,7972.7,9.0684,0.02306,359.38,87.238,31.695,19.017
27.135,0,0.16956,67.825,4.8417,50167,25.005,11.492,12.798,1862.4,521.65,615.67,1473.3,1296.1,14.944,19.995,435.04,2107.2,8700.2,1.1681,42.627,408.9,2101.1,7985.5,9.0314,0.02342,362.13,88.328,32.303,19.382
28.14,0,0.17584,70.337,5.0077,51431,24.714,11.534,12.868,1881.5,521.88,618.48,1483.7,1304.5,14.968,20.175,445.64,2133.7,8733.1,1.1745,43.031,418.95,2127.1,7997.5,8.9931,0.023766,364.87,89.402,32.923,19.754
29.145,0,0.18213,72.85,5.1675,52682,24.455,11.587,12.921,1899.1,522.11,621.07,1493.3,1312.2,14.992,20.359,455.83,2157.5,8763.5,1.1806,43.403,428.61,2150.4,8008.5,8.9632,0.024086,367.4,90.374,33.522,20.113
30.15,0,0.18841,75.362,5.3354,53936,24.151,11.657,12.96,1917.5,522.35,623.65,1503,1320.5,15.017,20.543,466.31,2181.3,8794,1.1871,43.797,438.55,2173.6,8019.8,8.9281,0.024425,369.96,91.347,34.131,20.479
31.155,0,0.19469,77.875,5.5061,55199,23.838,11.713,12.982,1935.7,522.6,626.26,1512.6,1328.7,15.044,20.731,476.91,2205.1,8824.4,1.1938,44.186,448.61,2196.8,8030.7,8.8926,0.024761,372.51,92.319,34.745,20.847
32.16,0,0.20097,80.388,5.6789,56463,23.537,11.761,13.015,1953.7,522.86,628.9,1522.2,1336.9,15.07,20.921,487.6,2229,8854.7,1.2007,44.565,458.75,2220.1,8041.3,8.8562,0.025092,375.04,93.279,35.363,21.218
33.165,0,0.20725,82.9,5.8403,57611,23.282,11.788,13.045,1970,523.13,631.41,1531,1344.3,15.097,21.101,497.61,2251.4,8882.7,1.2072,44.902,468.24,2241.8,8050.7,8.8241,0.025389,377.39,94.169,35.942,21.565
34.17,0,0.21353,85.412,6.0088,58789,23.01,11.829,13.059,1986.8,523.4,633.88,1539.9,1352.3,15.125,21.287,507.83,2273.1,8910.4,1.214,45.26,477.94,2262.8,8060.1,8.7903,0.025703,379.73,95.059,36.528,21.917
35.175,0,0.21981,87.925,6.1971,60110,22.69,11.947,13.057,2005.2,523.68,636.36,1549.3,1361.3,15.153,21.487,519.08,2294.6,8940.1,1.222,45.658,488.63,2283.5,8071.2,8.7505,0.026053,382.24,95.949,37.166,22.299
36.18,0,0.22609,90.438,6.3881,61470,22.391,12.047,13.037,2023.4,523.97,638.93,1558.9,1370.1,15.183,21.694,530.56,2316.6,8971,1.2303,46.038,499.53,2304.8,8082.8,8.7107,0.026394,384.78,96.829,37.818,22.691
37.185,0,0.23237,92.95,6.5704,62739,22.131,12.127,13.007,2040.1,524.27,641.4,1567.8,1378.1,15.213,21.895,541.51,2337.6,9000.1,1.2381,46.387,509.92,2325,8093.3,8.6756,0.026706,387.17,97.662,38.441,23.065
38.19,0,0.23866,95.462,6.7571,63996,21.866,12.267,12.966,2057.1,524.58,643.85,1576.8,1386.5,15.244,22.096,552.56,2358.2,9028.9,1.2462,46.743,520.41,2344.9,8103.7,8.6382,0.027027,389.55,98.495,39.064,23.439
39.195,0,0.24494,97.975,6.9696,65255,21.462,12.384,12.929,2077.8,524.89,646.25,1585.8,1398,15.277,22.291,563.95,2378,9056.3,1.256,47.225,531.3,2363.8,8113.3,8.5848,0.027456,391.95,99.328,39.664,23.798
40.2,0,0.25,100,7.1172,66599,21.437,12.544,12.859,2087.9,525.15,648.82,1594.2,1400.9,15.303,22.5,574.53,2400,9085.7,1.2628,47.34,541.23,2385.1,8123.5,8.5648,0.027582,394.2,100,40.318,24.191
41.205,0,0.25,100,7.0956,66775,21.605,12.391,12.826,2084.3,525.15,649.37,1594.2,1397.7,15.303,22.528,574.48,2403.3,9086.7,1.2617,47.206,541.12,2388.5,8120.9,8.5838,0.027473,394.21,100,40.356,24.214
42.21,0,0.25,100,7.096,66743,21.591,12.401,12.83,2084.5,525.15,649.3,1594.1,1397.9,15.303,22.524,574.38,2402.8,9086.3,1.2617,47.217,541.02,2388,8121,8.5826,0.027481,394.18,100,40.346,24.208
43.215,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.348,24.209
44.22,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
45.225,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
46.23,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
47.235,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
48.24,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
49.245,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
50.25,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
51.255,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
52.26,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
53.265,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
54.27,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
55.275,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
56.28,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
57.285,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
58.29,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
59.295,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
60.3,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
61.305,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
62.31,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
63.315,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
64.32,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
65.325,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
66.33,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
67.335,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
68.34,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
69.345,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
70.35,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
71.355,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
72.36,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
73.365,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
74.37,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
75.375,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
76.38,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
77.385,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
78.39,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
79.395,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
80.4,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
81.405,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
82.41,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
83.415,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
84.42,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
85.425,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
86.43,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
87.435,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
88.44,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
89.445,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
90.45,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
91.455,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
92.46,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
93.465,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
94.47,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
95.475,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
96.48,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
97.485,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
98.49,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
99.495,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
100.5,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
101.5,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
102.51,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
103.52,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
104.52,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
105.52,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
106.53,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
107.53,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
108.54,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
109.55,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
110.55,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
111.55,0,0.25,100,7.0962,66747,21.592,12.401,12.829,2084.5,525.15,649.31,1594.2,1397.9,15.303,22.524,574.39,2402.9,9086.4,1.2617,47.217,541.04,2388,8121,8.5826,0.027481,394.19,100,40.347,24.208
